Comment,,,,,,,
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume
1628830440000,13/08/2021 4:54,ETHUSD,3123.08,3123.04,3121.05,3121.17,2.341085
1628830260000,13/08/2021 4:51,ETHUSD,3121.22,3123.08,3119.88,3123.08,7.40998
1628829960000,13/08/2021 4:46,ETHUSD,3126.99,3127.5,3120.64,3121.22,2.234263
1628829780000,13/08/2021 4:43,ETHUSD,3120.94,3126.99,3124.91,3126.99,38.919468
1628829480000,13/08/2021 4:38,ETHUSD,3119.14,3120.94,3120.21,3120.94,0.01917
1628829300000,13/08/2021 4:35,ETHUSD,3115.52,3119.14,3114.26,3119.14,0.10305777
1628829000000,13/08/2021 4:30,ETHUSD,3104.02,3115.52,3108.73,3115.52,9.122216
1628828820000,13/08/2021 4:27,ETHUSD,3099.36,3104.02,3100.9,3104.02,0.11662
1628828520000,13/08/2021 4:22,ETHUSD,3104.72,3104.47,3099.36,3099.36,1.330306
1628828340000,13/08/2021 4:19,ETHUSD,3096.51,3104.85,3100.86,3104.72,0.2003094
1628828040000,13/08/2021 4:14,ETHUSD,3108.28,3096.51,3096.51,3096.51,0
1628827860000,13/08/2021 4:11,ETHUSD,3118.46,3113.5,3108.28,3108.28,2.988631
1628827560000,13/08/2021 4:06,ETHUSD,3118.19,3118.46,3118.07,3118.46,3.83310818
1628827380000,13/08/2021 4:03,ETHUSD,3119.72,3118.36,3118.19,3118.19,0.038788
1628827080000,13/08/2021 3:58,ETHUSD,3116.76,3121.63,3119.71,3119.72,7.93355636
1628826900000,13/08/2021 3:55,ETHUSD,3122.87,3116.76,3115.03,3116.76,17.01085
1628826600000,13/08/2021 3:50,ETHUSD,3122.87,3122.87,3121.59,3122.87,10.665749
1628826420000,13/08/2021 3:47,ETHUSD,3121.06,3124.04,3122.87,3122.87,0.024715
1628826120000,13/08/2021 3:42,ETHUSD,3117.48,3123.44,3121.06,3121.06,2.98549656
1628825940000,13/08/2021 3:39,ETHUSD,3119.39,3119.58,3116.45,3117.48,0.597033
1628825640000,13/08/2021 3:34,ETHUSD,3129.1,3124.85,3119.39,3119.39,30.000512
1628825460000,13/08/2021 3:31,ETHUSD,3135.8,3129.13,3128.51,3129.1,0.04033911
1628825160000,13/08/2021 3:26,ETHUSD,3131.3,3138,3133.89,3135.8,0.515744
1628824980000,13/08/2021 3:23,ETHUSD,3133.11,3131.3,3130.06,3131.3,0.359812
1628824680000,13/08/2021 3:18,ETHUSD,3129.72,3133.11,3129.76,3133.11,5.881008
1628824500000,13/08/2021 3:15,ETHUSD,3123.61,3130.64,3125,3129.72,37.136473
1628824200000,13/08/2021 3:10,ETHUSD,3122.51,3123.61,3122.49,3123.61,0.389592
1628824020000,13/08/2021 3:07,ETHUSD,3125.18,3122.51,3121.18,3122.51,3.51947
1628823720000,13/08/2021 3:02,ETHUSD,3132.39,3127.89,3124.63,3125.18,6.941843
1628823540000,13/08/2021 2:59,ETHUSD,3138.51,3132.39,3130.66,3132.39,1.322269
1628823240000,13/08/2021 2:54,ETHUSD,3141.57,3139.12,3133.78,3138.51,14.428139
1628823060000,13/08/2021 2:51,ETHUSD,3117.47,3144.26,3137.8,3141.57,51.93594877
1628822760000,13/08/2021 2:46,ETHUSD,3108.05,3120,3114.85,3117.47,3.223883
1628822580000,13/08/2021 2:43,ETHUSD,3111.96,3108.05,3106.64,3108.05,5.719227
1628822280000,13/08/2021 2:38,ETHUSD,3110.67,3111.96,3107.1,3111.96,6.796526
1628822100000,13/08/2021 2:35,ETHUSD,3097.87,3112.89,3110.32,3110.67,0.23286822
1628821800000,13/08/2021 2:30,ETHUSD,3097.89,3097.89,3094.44,3097.87,2.047763
1628821620000,13/08/2021 2:27,ETHUSD,3091.16,3100.66,3097.84,3097.89,0.40133259
1628821320000,13/08/2021 2:22,ETHUSD,3090,3091.16,3090,3091.16,0.037217
1628821140000,13/08/2021 2:19,ETHUSD,3097.91,3092.76,3089.17,3090,10.620972
1628820840000,13/08/2021 2:14,ETHUSD,3094.87,3100.95,3097.9,3097.91,29.131556
1628820660000,13/08/2021 2:11,ETHUSD,3093.13,3095.36,3093.48,3094.87,0.434038
1628820360000,13/08/2021 2:06,ETHUSD,3090.32,3095.25,3092.13,3093.13,5.748892
1628820180000,13/08/2021 2:03,ETHUSD,3089.45,3091.71,3090.32,3090.32,0.468297
1628819880000,13/08/2021 1:58,ETHUSD,3084.54,3090.85,3089.45,3089.45,0.805406
1628819700000,13/08/2021 1:55,ETHUSD,3082.08,3084.54,3081.81,3084.54,0.070369
1628819400000,13/08/2021 1:50,ETHUSD,3085.05,3082.44,3081.28,3082.08,1.589568
1628819220000,13/08/2021 1:47,ETHUSD,3085.66,3090.61,3085.05,3085.05,9.238477
1628818920000,13/08/2021 1:42,ETHUSD,3090.02,3085.66,3084.76,3085.66,0.401502
1628818740000,13/08/2021 1:39,ETHUSD,3093.92,3090.56,3085.22,3090.02,27.604014
1628818440000,13/08/2021 1:34,ETHUSD,3094.91,3094.35,3088.11,3093.92,38.64938
1628818260000,13/08/2021 1:31,ETHUSD,3096.4,3096.28,3094.42,3094.91,6.397109
1628817960000,13/08/2021 1:26,ETHUSD,3094.99,3100.53,3096.4,3096.4,8.09617585
1628817780000,13/08/2021 1:23,ETHUSD,3092.09,3095,3091.64,3094.99,1.137016
1628817480000,13/08/2021 1:18,ETHUSD,3070.76,3092.09,3079.29,3092.09,5.421449
1628817300000,13/08/2021 1:15,ETHUSD,3064.12,3071.14,3066.03,3070.76,0.619723
1628817000000,13/08/2021 1:10,ETHUSD,3063.75,3065.06,3062.06,3064.12,1.298469
1628816820000,13/08/2021 1:07,ETHUSD,3062.31,3066.9,3063.49,3063.75,1.322834
1628816520000,13/08/2021 1:02,ETHUSD,3065.3,3062.31,3059.45,3062.31,3.74289
1628816340000,13/08/2021 0:59,ETHUSD,3067.26,3065.58,3064,3065.3,1.019922
1628816040000,13/08/2021 0:54,ETHUSD,3069.9,3068.8,3066.41,3067.26,8.97078
1628815860000,13/08/2021 0:51,ETHUSD,3068.66,3073.36,3069.9,3069.9,7.119749
1628815560000,13/08/2021 0:46,ETHUSD,3073.39,3071.85,3067.59,3068.66,11.580997
1628815380000,13/08/2021 0:43,ETHUSD,3066.43,3076.15,3071.87,3073.39,0.066099
1628815080000,13/08/2021 0:38,ETHUSD,3058.44,3067.26,3062.16,3066.43,3.071279
1628814900000,13/08/2021 0:35,ETHUSD,3061.05,3058.44,3056.05,3058.44,0.39267981
1628814600000,13/08/2021 0:30,ETHUSD,3066.12,3063.74,3055.09,3061.05,0.670547
1628814420000,13/08/2021 0:27,ETHUSD,3053.21,3066.12,3059.99,3066.12,19.636585
1628814120000,13/08/2021 0:22,ETHUSD,3038.69,3053.21,3046.63,3053.21,0.217411
1628813940000,13/08/2021 0:19,ETHUSD,3060,3042.14,3036.67,3038.69,1.53311607
1628813640000,13/08/2021 0:14,ETHUSD,3060.17,3062.25,3060,3060,7.469668
1628813460000,13/08/2021 0:11,ETHUSD,3070,3064.45,3060.17,3060.17,1.26742123
1628813160000,13/08/2021 0:06,ETHUSD,3058.44,3070.01,3065.21,3070,11.75810093
1628812980000,13/08/2021 0:03,ETHUSD,3041.86,3058.92,3053.48,3058.44,24.971969
1628812680000,12/08/2021 23:58,ETHUSD,3054.19,3045.48,3041.86,3041.86,0.496974
1628812500000,12/08/2021 23:55,ETHUSD,3043.04,3054.19,3046.23,3054.19,95.5940518
1628812200000,12/08/2021 23:50,ETHUSD,3045.75,3046.58,3040.94,3043.04,1.614622
1628812020000,12/08/2021 23:47,ETHUSD,3035.37,3045.75,3041.17,3045.75,3.555758
1628811720000,12/08/2021 23:42,ETHUSD,3037.11,3037.42,3033.06,3035.37,2.256132
1628811540000,12/08/2021 23:39,ETHUSD,3032.56,3037.11,3033.93,3037.11,0.462475
1628811240000,12/08/2021 23:34,ETHUSD,3027.85,3038.38,3032.56,3032.56,2.575905
1628811060000,12/08/2021 23:31,ETHUSD,3017.52,3027.95,3024.49,3027.85,40.345914
1628810760000,12/08/2021 23:26,ETHUSD,3024.08,3020.03,3011.03,3017.52,304.437596
1628810580000,12/08/2021 23:23,ETHUSD,3019.53,3024.65,3021.62,3024.08,0.28906
1628810280000,12/08/2021 23:18,ETHUSD,3034.15,3020.47,3019.02,3019.53,9.80623818
1628810100000,12/08/2021 23:15,ETHUSD,3025.14,3036.06,3027.29,3034.15,6.234786
1628809800000,12/08/2021 23:10,ETHUSD,3020.6,3026.11,3021.9,3025.14,20.93322385
1628809620000,12/08/2021 23:07,ETHUSD,3011.75,3021.26,3018.18,3020.6,0.328234
1628809320000,12/08/2021 23:02,ETHUSD,2999.7,3011.75,3005.77,3011.75,1.511337
1628809140000,12/08/2021 22:59,ETHUSD,2991.53,3001.76,2995.45,2999.7,10.78968278
1628808840000,12/08/2021 22:54,ETHUSD,2996.56,2993.83,2991.26,2991.53,1.547136
1628808660000,12/08/2021 22:51,ETHUSD,2997.43,3002.88,2992.84,2996.56,97.676401
1628808360000,12/08/2021 22:46,ETHUSD,3009.39,3004.36,2996.93,2997.43,5.092337
1628808180000,12/08/2021 22:43,ETHUSD,3006.88,3009.39,3000.9,3009.39,1.12117
1628807880000,12/08/2021 22:38,ETHUSD,3008.03,3008.8,3006.69,3006.88,5.338293
1628807700000,12/08/2021 22:35,ETHUSD,3005,3009.43,3007.89,3008.03,0.334129
1628807400000,12/08/2021 22:30,ETHUSD,3011.28,3010,3004.99,3005,94.362059
1628807220000,12/08/2021 22:27,ETHUSD,3019.54,3011.37,3009.99,3011.28,16.16035
1628806920000,12/08/2021 22:22,ETHUSD,3024.54,3022.1,3019.54,3019.54,3.45873482
1628806740000,12/08/2021 22:19,ETHUSD,3024.47,3024.9,3023.43,3024.54,25.267325
1628806440000,12/08/2021 22:14,ETHUSD,3023.7,3028.08,3023.06,3024.47,43.669363
1628806260000,12/08/2021 22:11,ETHUSD,3035.44,3031.81,3023.7,3023.7,6.883116
1628805960000,12/08/2021 22:06,ETHUSD,3044.48,3040.68,3034.01,3035.44,3.87604235
1628805780000,12/08/2021 22:03,ETHUSD,3044.48,3051.16,3044.48,3044.48,56.625709
1628805480000,12/08/2021 21:58,ETHUSD,3040.9,3045.24,3044.48,3044.48,0.00821
1628805300000,12/08/2021 21:55,ETHUSD,3039.3,3044,3040.9,3040.9,1.036166
1628805000000,12/08/2021 21:50,ETHUSD,3040.5,3044.79,3036.99,3039.3,5.703834
1628804820000,12/08/2021 21:47,ETHUSD,3057.89,3043.78,3040.5,3040.5,1.31847
1628804520000,12/08/2021 21:42,ETHUSD,3056.55,3059.4,3057.89,3057.89,1.66625
1628804340000,12/08/2021 21:39,ETHUSD,3055.58,3060.37,3056.55,3056.55,125.740488
1628804040000,12/08/2021 21:34,ETHUSD,3056.87,3055.58,3055.31,3055.58,0.052656
1628803860000,12/08/2021 21:31,ETHUSD,3054,3056.87,3054.87,3056.87,10.447712
1628803560000,12/08/2021 21:26,ETHUSD,3066.47,3056,3054,3054,10.2341193
1628803380000,12/08/2021 21:23,ETHUSD,3056.16,3068.34,3066.47,3066.47,21.271963
1628803080000,12/08/2021 21:18,ETHUSD,3057.1,3057.05,3056.16,3056.16,0.82397
1628802900000,12/08/2021 21:15,ETHUSD,3059.64,3057.43,3051.66,3057.1,0.859373
1628802600000,12/08/2021 21:10,ETHUSD,3056.98,3060.56,3058.64,3059.64,0.540212
1628802420000,12/08/2021 21:07,ETHUSD,3051.8,3057.97,3051.05,3056.98,1.11146248
1628802120000,12/08/2021 21:02,ETHUSD,3067.67,3067.2,3051.15,3051.8,5.266601
1628801940000,12/08/2021 20:59,ETHUSD,3042.27,3067.67,3060,3067.67,4.12460708
1628801640000,12/08/2021 20:54,ETHUSD,3063.03,3056.87,3038.37,3042.27,62.810931
1628801460000,12/08/2021 20:51,ETHUSD,3071.68,3068.54,3063.03,3063.03,2.278305
1628801160000,12/08/2021 20:46,ETHUSD,3073.75,3071.68,3064.46,3071.68,0.429296
1628800980000,12/08/2021 20:43,ETHUSD,3069.88,3074.44,3072.5,3073.75,0.508676
1628800680000,12/08/2021 20:38,ETHUSD,3067.71,3070.22,3069.88,3069.88,3.680056
1628800500000,12/08/2021 20:35,ETHUSD,3064.57,3070.18,3067.71,3067.71,0.95494667
1628800200000,12/08/2021 20:30,ETHUSD,3067.34,3064.57,3063.25,3064.57,1.590311
1628800020000,12/08/2021 20:27,ETHUSD,3068.36,3067.34,3063.05,3067.34,13.32588797
1628799720000,12/08/2021 20:22,ETHUSD,3064.23,3068.84,3067.93,3068.36,1.276049
1628799540000,12/08/2021 20:19,ETHUSD,3074.47,3066.59,3064.23,3064.23,10.174064
1628799240000,12/08/2021 20:14,ETHUSD,3069.62,3074.47,3072.85,3074.47,0.397697
1628799060000,12/08/2021 20:11,ETHUSD,3061.87,3070,3066.35,3069.62,24.84315145
1628798760000,12/08/2021 20:06,ETHUSD,3055.01,3062.14,3058.16,3061.87,0.966055
1628798580000,12/08/2021 20:03,ETHUSD,3054.98,3055.02,3052.81,3055.01,3.729161
1628798280000,12/08/2021 19:58,ETHUSD,3048,3054.98,3051.17,3054.98,27.780545
1628798100000,12/08/2021 19:55,ETHUSD,3051.43,3049.25,3048,3048,37.66265909
1628797800000,12/08/2021 19:50,ETHUSD,3054.52,3054.77,3051.43,3051.43,6.692201
1628797620000,12/08/2021 19:47,ETHUSD,3063.22,3056.42,3052.09,3054.52,3.47783067
1628797320000,12/08/2021 19:42,ETHUSD,3054.82,3064.22,3056.85,3063.22,7.7692155
1628797140000,12/08/2021 19:39,ETHUSD,3054.63,3056.46,3054.82,3054.82,0.665589
1628796840000,12/08/2021 19:34,ETHUSD,3065.03,3056.58,3054,3054.63,41.51656
1628796660000,12/08/2021 19:31,ETHUSD,3057.14,3066.13,3063.17,3065.03,0.555
1628796360000,12/08/2021 19:26,ETHUSD,3050.3,3057.24,3054.4,3057.14,18.46063055
1628796180000,12/08/2021 19:23,ETHUSD,3051.28,3055,3049.58,3050.3,2.085486
1628795880000,12/08/2021 19:18,ETHUSD,3056.24,3053.73,3050.62,3051.28,9.534826
1628795700000,12/08/2021 19:15,ETHUSD,3049.46,3057.28,3055.53,3056.24,0.522516
1628795400000,12/08/2021 19:10,ETHUSD,3052.73,3050.11,3048.93,3049.46,0.971134
1628795220000,12/08/2021 19:07,ETHUSD,3056.51,3053.69,3051.48,3052.73,17.86853717
1628794920000,12/08/2021 19:02,ETHUSD,3060,3059.37,3055.78,3056.51,3.931967
1628794740000,12/08/2021 18:59,ETHUSD,3063.2,3062.3,3060,3060,1.546117
1628794440000,12/08/2021 18:54,ETHUSD,3060,3066.92,3063.2,3063.2,0.712754
1628794260000,12/08/2021 18:51,ETHUSD,3046.1,3060,3050,3060,3.79616947
1628793960000,12/08/2021 18:46,ETHUSD,3048.03,3047.93,3045.93,3046.1,0.236313
1628793780000,12/08/2021 18:43,ETHUSD,3044.36,3048.04,3043.54,3048.03,0.391653
1628793480000,12/08/2021 18:38,ETHUSD,3040.39,3046.29,3044.35,3044.36,2.426687
1628793300000,12/08/2021 18:35,ETHUSD,3042.95,3042.82,3040.39,3040.39,0.122544
1628793000000,12/08/2021 18:30,ETHUSD,3043.24,3048.81,3042.95,3042.95,8.984859
1628792820000,12/08/2021 18:27,ETHUSD,3048.4,3046.43,3043.01,3043.24,21.387804
1628792520000,12/08/2021 18:22,ETHUSD,3045.75,3048.4,3044.6,3048.4,4.18179623
1628792340000,12/08/2021 18:19,ETHUSD,3043.68,3048.8,3045.75,3045.75,2.487948
1628792040000,12/08/2021 18:14,ETHUSD,3037.53,3043.78,3042.47,3043.68,0.362242
1628791860000,12/08/2021 18:11,ETHUSD,3035.55,3037.99,3031.11,3037.53,9.891412
1628791560000,12/08/2021 18:06,ETHUSD,3035.9,3035.55,3028.65,3035.55,26.110135
1628791380000,12/08/2021 18:03,ETHUSD,3012.17,3036.01,3032.16,3035.9,37.723518
1628791080000,12/08/2021 17:58,ETHUSD,3019.57,3018.93,3011.92,3012.17,5.188155
1628790900000,12/08/2021 17:55,ETHUSD,3026.21,3025.85,3019.57,3019.57,18.202755
1628790600000,12/08/2021 17:50,ETHUSD,3028.21,3033.82,3026.21,3026.21,17.62323603
1628790420000,12/08/2021 17:47,ETHUSD,3033.69,3029.44,3028,3028.21,3.23515833
1628790120000,12/08/2021 17:42,ETHUSD,3039.26,3034.26,3033.69,3033.69,9.99245517
1628789940000,12/08/2021 17:39,ETHUSD,3033.99,3039.5,3037.14,3039.26,4.36744302
1628789640000,12/08/2021 17:34,ETHUSD,3032.43,3038.15,3032.89,3033.99,4.125158
1628789460000,12/08/2021 17:31,ETHUSD,3024.98,3032.43,3029.42,3032.43,3.050729
1628789160000,12/08/2021 17:26,ETHUSD,3024.72,3025.09,3021.82,3024.98,17.21929
1628788980000,12/08/2021 17:23,ETHUSD,3015.85,3024.72,3021.4,3024.72,1.42217511
1628788680000,12/08/2021 17:18,ETHUSD,3028.56,3018.82,3015.85,3015.85,27.622899
1628788500000,12/08/2021 17:15,ETHUSD,3016.72,3029.76,3017.63,3028.56,40.017841
1628788200000,12/08/2021 17:10,ETHUSD,3013.34,3021.33,3014.65,3016.72,37.668713
1628788020000,12/08/2021 17:07,ETHUSD,3011.96,3014.89,3013.34,3013.34,11.458505
1628787720000,12/08/2021 17:02,ETHUSD,3001.46,3012.38,3008.24,3011.96,7.990689
1628787540000,12/08/2021 16:59,ETHUSD,3006.35,3007.45,3001.11,3001.46,1.564826
1628787240000,12/08/2021 16:54,ETHUSD,3007.03,3007.44,3002.14,3006.35,89.045116
1628787060000,12/08/2021 16:51,ETHUSD,2998.62,3012.07,3006.05,3007.03,6.5174803
1628786760000,12/08/2021 16:46,ETHUSD,2992.55,3001.8,2997.59,2998.62,44.3512788
1628786580000,12/08/2021 16:43,ETHUSD,2991.37,2992.84,2985.63,2992.55,1.5683375
1628786280000,12/08/2021 16:38,ETHUSD,2987.35,2998.49,2988.14,2991.37,14.83779916
1628786100000,12/08/2021 16:35,ETHUSD,2988.38,2992.87,2985.77,2987.35,31.63645498
1628785800000,12/08/2021 16:30,ETHUSD,2991.41,2991.27,2982.1,2988.38,8.70644579
1628785620000,12/08/2021 16:27,ETHUSD,3001.52,3001.24,2989.19,2991.41,110.028732
1628785320000,12/08/2021 16:22,ETHUSD,3009.49,3004.26,2999.01,3001.52,2.684094
1628785140000,12/08/2021 16:19,ETHUSD,3018.38,3009.49,2999.68,3009.49,374.164354
1628784840000,12/08/2021 16:14,ETHUSD,3029.07,3024.64,3018.38,3018.38,20.202145
1628784660000,12/08/2021 16:11,ETHUSD,3027.57,3031.26,3029,3029.07,22.792476
1628784360000,12/08/2021 16:06,ETHUSD,3016.3,3028.37,3021.44,3027.57,28.60688411
1628784180000,12/08/2021 16:03,ETHUSD,3030.37,3023.11,3005,3016.3,79.780877
1628783880000,12/08/2021 15:58,ETHUSD,3041.47,3036,3028.99,3030.37,1.128951
1628783700000,12/08/2021 15:55,ETHUSD,3045.51,3043.97,3038.4,3041.47,4.134694
1628783400000,12/08/2021 15:50,ETHUSD,3054.08,3050.85,3045.51,3045.51,14.856647
1628783220000,12/08/2021 15:47,ETHUSD,3048.98,3054.08,3051.55,3054.08,15.005372
1628782920000,12/08/2021 15:42,ETHUSD,3047.73,3049.57,3046.79,3048.98,2.84455465
1628782740000,12/08/2021 15:39,ETHUSD,3050.15,3050.22,3046.79,3047.73,17.257034
1628782440000,12/08/2021 15:34,ETHUSD,3046.7,3050.29,3048.33,3050.15,5.725119
1628782260000,12/08/2021 15:31,ETHUSD,3044.49,3047.52,3042.78,3046.7,28.651831
1628781960000,12/08/2021 15:26,ETHUSD,3042.54,3047.55,3043.58,3044.49,40.692372
1628781780000,12/08/2021 15:23,ETHUSD,3036.7,3042.54,3034.11,3042.54,1.70065781
1628781480000,12/08/2021 15:18,ETHUSD,3033.27,3041.1,3034.91,3036.7,1.6910632
1628781300000,12/08/2021 15:15,ETHUSD,3044,3036.38,3031.13,3033.27,22.5513567
1628781000000,12/08/2021 15:10,ETHUSD,3033.41,3044.65,3039.94,3044,9.871371
1628780820000,12/08/2021 15:07,ETHUSD,3044.22,3037.99,3026.36,3033.41,74.09483565
1628780520000,12/08/2021 15:02,ETHUSD,3036.33,3044.22,3037.67,3044.22,45.73121037
1628780340000,12/08/2021 14:59,ETHUSD,3041,3040.21,3031.36,3036.33,90.26999148
1628780040000,12/08/2021 14:54,ETHUSD,3044.12,3046.28,3041,3041,13.95215448
1628779860000,12/08/2021 14:51,ETHUSD,3054.21,3050.62,3043.16,3044.12,3.83663129
1628779560000,12/08/2021 14:46,ETHUSD,3053.46,3061.55,3054.2,3054.21,7.93245559
1628779380000,12/08/2021 14:43,ETHUSD,3061.67,3059.95,3052.21,3053.46,13.326009
1628779080000,12/08/2021 14:38,ETHUSD,3069.25,3068.18,3061.67,3061.67,44.2727284
1628778900000,12/08/2021 14:35,ETHUSD,3062.55,3069.25,3060.98,3069.25,26.72239635
1628778600000,12/08/2021 14:30,ETHUSD,3060,3062.55,3053,3062.55,23.431735
1628778420000,12/08/2021 14:27,ETHUSD,3075.38,3064.52,3058.61,3060,53.26034195
1628778120000,12/08/2021 14:22,ETHUSD,3082.39,3083.55,3075.38,3075.38,21.14502816
1628777940000,12/08/2021 14:19,ETHUSD,3080.34,3087.5,3081.47,3082.39,17.51596518
1628777640000,12/08/2021 14:14,ETHUSD,3081.09,3082.51,3079.93,3080.34,0.278706
1628777460000,12/08/2021 14:11,ETHUSD,3089.28,3082.15,3076.37,3081.09,21.997967
1628777160000,12/08/2021 14:06,ETHUSD,3091.49,3089.28,3083.13,3089.28,1.504932
1628776980000,12/08/2021 14:03,ETHUSD,3102.9,3095.89,3091.49,3091.49,0.971146
1628776680000,12/08/2021 13:58,ETHUSD,3104.44,3104.99,3102.48,3102.9,1.163295
1628776500000,12/08/2021 13:55,ETHUSD,3104.3,3104.44,3100.49,3104.44,0.481171
1628776200000,12/08/2021 13:50,ETHUSD,3103.42,3106.83,3102.43,3104.3,2.14483
1628776020000,12/08/2021 13:47,ETHUSD,3111.49,3105.68,3103.42,3103.42,4.188675
1628775720000,12/08/2021 13:42,ETHUSD,3105.57,3111.56,3103.92,3111.49,45.274331
1628775540000,12/08/2021 13:39,ETHUSD,3108.84,3105.57,3101.16,3105.57,45.91272
1628775240000,12/08/2021 13:34,ETHUSD,3110.65,3109.08,3107.28,3108.84,24.794641
1628775060000,12/08/2021 13:31,ETHUSD,3115.35,3114.28,3110.65,3110.65,28.960241
1628774760000,12/08/2021 13:26,ETHUSD,3110.38,3115.35,3110.41,3115.35,16.959683
1628774580000,12/08/2021 13:23,ETHUSD,3100.1,3112.73,3105.52,3110.38,43.293409
1628774280000,12/08/2021 13:18,ETHUSD,3096.84,3100.1,3098.03,3100.1,0.17782245
1628774100000,12/08/2021 13:15,ETHUSD,3103.66,3097.37,3095.08,3096.84,11.3810476
1628773800000,12/08/2021 13:10,ETHUSD,3088,3107.05,3103,3103.66,10.226738
1628773620000,12/08/2021 13:07,ETHUSD,3102.85,3092.31,3088,3088,21.55519147
1628773320000,12/08/2021 13:02,ETHUSD,3100.58,3102.92,3096.26,3102.85,20.389847
1628773140000,12/08/2021 12:59,ETHUSD,3106.6,3100.58,3100,3100.58,0.65394
1628772840000,12/08/2021 12:54,ETHUSD,3098.86,3109.35,3105.2,3106.6,3.068258
1628772660000,12/08/2021 12:51,ETHUSD,3096.63,3102.95,3098.48,3098.86,3.567984
1628772360000,12/08/2021 12:46,ETHUSD,3091.48,3096.63,3093.91,3096.63,1.247515
1628772180000,12/08/2021 12:43,ETHUSD,3084.19,3092.85,3083.57,3091.48,75.41864693
1628771880000,12/08/2021 12:38,ETHUSD,3086.58,3084.19,3079.39,3084.19,0.250206
1628771700000,12/08/2021 12:35,ETHUSD,3074.45,3086.92,3083.63,3086.58,2.202333
1628771400000,12/08/2021 12:30,ETHUSD,3089.82,3081.58,3068.33,3074.45,34.47720553
1628771220000,12/08/2021 12:27,ETHUSD,3106.08,3093.88,3081.95,3089.82,36.94890853
1628770920000,12/08/2021 12:22,ETHUSD,3104.66,3106.08,3098.52,3106.08,0.8198386
1628770740000,12/08/2021 12:19,ETHUSD,3105.54,3106.16,3103.17,3104.66,24.029528
1628770440000,12/08/2021 12:14,ETHUSD,3112.64,3106.41,3103.97,3105.54,6.390476
1628770260000,12/08/2021 12:11,ETHUSD,3101.68,3112.64,3099.97,3112.64,2.88665
1628769960000,12/08/2021 12:06,ETHUSD,3102.94,3102.44,3096.84,3101.68,16.30994
1628769780000,12/08/2021 12:03,ETHUSD,3105.33,3105.2,3095.71,3102.94,70.055428
1628769480000,12/08/2021 11:58,ETHUSD,3107.52,3111.39,3103.56,3105.33,31.355154
1628769300000,12/08/2021 11:55,ETHUSD,3120.07,3110.03,3103.31,3107.52,7.383292
1628769000000,12/08/2021 11:50,ETHUSD,3121.19,3120.74,3120.06,3120.07,0.34830645
1628768820000,12/08/2021 11:47,ETHUSD,3120.18,3121.19,3115.58,3121.19,1.295188
1628768520000,12/08/2021 11:42,ETHUSD,3124.1,3121.28,3112.58,3120.18,56.388624
1628768340000,12/08/2021 11:39,ETHUSD,3126.5,3124.13,3123.45,3124.1,2.13189757
1628768040000,12/08/2021 11:34,ETHUSD,3130.24,3131.74,3125.42,3126.5,1.58759958
1628767860000,12/08/2021 11:31,ETHUSD,3141.67,3132.31,3130.24,3130.24,8.830829
1628767560000,12/08/2021 11:26,ETHUSD,3136.22,3141.67,3141.1,3141.67,8.873643
1628767380000,12/08/2021 11:23,ETHUSD,3130.99,3139.87,3136.22,3136.22,1.828452
1628767080000,12/08/2021 11:18,ETHUSD,3143.52,3132.35,3129.8,3130.99,0.24390488
1628766900000,12/08/2021 11:15,ETHUSD,3155.58,3149.21,3143.52,3143.52,0.66722895
1628766600000,12/08/2021 11:10,ETHUSD,3154.84,3158.08,3154.08,3155.58,10.091588
1628766420000,12/08/2021 11:07,ETHUSD,3155.85,3156.44,3153.69,3154.84,10.078954
1628766120000,12/08/2021 11:02,ETHUSD,3150.8,3156.19,3152.12,3155.85,2.076278
1628765940000,12/08/2021 10:59,ETHUSD,3153.84,3156.61,3150.55,3150.8,37.864897
1628765640000,12/08/2021 10:54,ETHUSD,3154.64,3156.86,3153.84,3153.84,8.87676
1628765460000,12/08/2021 10:51,ETHUSD,3151.33,3154.64,3153.85,3154.64,25.866327
1628765160000,12/08/2021 10:46,ETHUSD,3149.54,3151.33,3150.01,3151.33,2.32952489
1628764980000,12/08/2021 10:43,ETHUSD,3151.11,3150,3149.13,3149.54,96.831298
1628764680000,12/08/2021 10:38,ETHUSD,3146.76,3151.11,3148.4,3151.11,1.366081
1628764500000,12/08/2021 10:35,ETHUSD,3155.16,3149,3146.55,3146.76,2.428756
1628764200000,12/08/2021 10:30,ETHUSD,3155.54,3155.16,3153.39,3155.16,8.206784
1628764020000,12/08/2021 10:27,ETHUSD,3156.72,3155.54,3151.66,3155.54,48.459262
1628763720000,12/08/2021 10:22,ETHUSD,3160.12,3156.72,3154.11,3156.72,1.190683
1628763540000,12/08/2021 10:19,ETHUSD,3160.45,3161.68,3158.41,3160.12,4.23282959
1628763240000,12/08/2021 10:14,ETHUSD,3153.05,3162.18,3153.12,3160.45,33.718864
1628763060000,12/08/2021 10:11,ETHUSD,3152.43,3153.05,3151.66,3153.05,0.287193
1628762760000,12/08/2021 10:06,ETHUSD,3152.5,3152.59,3152.16,3152.43,0.259037
1628762580000,12/08/2021 10:03,ETHUSD,3148.5,3152.5,3150.25,3152.5,0.684405
1628762280000,12/08/2021 9:58,ETHUSD,3141.1,3149.93,3142.38,3148.5,104.14477
